idinsert,folio,int,entidad,desc_ent,munici,desc_mun,locali,desc_loc,maq,completa,sexo,edad,meses,intsel,intsel2,eti001,eti002,eti003,eti101,eti102,eti102a_v1,eti102b_v1,eti102c_v1,eti102d_v1,eti102e_v1,eti102a_v2,eti102b_v2,eti102c_v2,eti102d_v2,eti102e_v2,eti102_1,eti103,eti104a,eti104b,eti104c,eti104d,eti1041a,eti1041b,eti1041c,eti1041d,eti1041e,eti1041f,eti1041g,eti1041esp,eti1042a,eti1042b,eti1042c,eti1042d,eti1042e,eti1042f,eti1042g,eti1042esp,eti105a,eti105b,eti105c,eti105d,eti105e,eti105f,eti105g,eti105h,eti105i,eti105j,eti105k,eti105l,eti105m,eti105n,eti105o,eti105p,eti105q,eti106a,eti106b,eti106c,eti106d,eti106e,eti107,eti108a,eti108b,eti108c,eti108d,eti108e,eti108f,eti108g,eti108esp,eti108h,eti109a,eti109b,eti109c,eti109d,eti109e,eti109f,eti109g,eti109esp,eti109h,eti110a,eti110b,eti110c,eti110d,eti110e,eti110f,eti110g,eti110esp,eti110h,eti111a,eti111b,eti111c,eti111d,TIEMPO_GEN,origen,c1,est_var,region_h,code_upm,rural,ponde_f,version,p6_figura1,p6_figura2,p6_ninguno,p6_NoSabeNoResp,p6_leen,edad1
1090061,09005000108640030261,1,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC085,1,1,64,7,1,13,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,322,3,3o08,2,6076.425024450282,2,0,0,0,0,0,5
1084160,09005000108640190091,1,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC061,1,2,60,11,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,322,3,3o08,2,1613.3642783483426,2,0,0,0,0,0,5
1090049,09005000108640330181,1,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC085,1,2,77,8,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,322,3,3o08,2,1060.0018977367392,2,0,0,0,0,0,5
1089872,09005000110440060141,2,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC083,1,2,77,1,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,323,3,3o23,2,4223.822011671403,2,0,0,0,0,0,5
1090047,090050001135A0010311,1,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC085,1,1,81,7,1,13,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,323,3,3o24,2,5373.217278145541,2,0,0,0,0,0,5
1084155,090050001135A0100251,1,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC061,1,1,80,7,1,15,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,323,3,3o24,2,2032.830447808935,2,0,0,0,0,0,5
1084123,09005000119090160031,1,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC061,1,2,73,4,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,323,3,3o31,2,6178.337436003191,2,0,0,0,0,0,5
1084136,09005000119090260241,1,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC061,1,2,74,9,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,323,3,3o31,2,4063.906420283651,2,0,0,0,0,0,5
1072955,09005000126060070021,2,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC027,1,2,82,4,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,322,3,3o07,2,3306.434663895074,2,0,0,0,0,0,5
1072422,09005000126060150281,1,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC025,1,2,53,8,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,322,3,3o07,2,4418.301813721418,2,0,0,0,0,0,4
1066164,09006000105370400101,1,09,CIUDAD DE MÉXICO,006,IZTACALCO,0001,IZTACALCO,MC005,1,2,86,0,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,323,3,3o29,2,4234.4763906737,2,0,0,0,0,0,5
1090402,09007000103370210041,2,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC203,1,2,77,8,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/25,1,1,323,3,3a24,2,3974.2325291635466,2,0,0,0,0,0,5
1090666,09007000103370391371,2,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC217,1,2,53,6,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/25,1,1,323,3,3a24,2,27556.835571750915,2,0,0,0,0,0,4
1090668,09007000103370391511,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC217,1,2,67,3,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/25,1,1,323,3,3a24,2,14701.429274548076,2,0,0,0,0,0,5
1090670,09007000103370391661,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC217,1,2,65,10,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/25,1,1,323,3,3a24,2,7872.468041374859,2,0,0,0,0,0,5
1077259,09007000114960010191,2,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC043,1,2,80,7,1,13,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,323,3,3o26,2,11935.813866464774,2,0,0,0,0,0,5
1068904,09007000121400490111,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC013,1,1,63,4,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,322,3,3o06,2,4381.448442138739,2,0,0,0,0,0,5
1090678,09007000130450420041,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC217,1,1,81,3,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/25,1,1,322,3,3a07,2,625.7990312504677,2,0,0,0,0,0,5
1090688,09007000130450420191,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC217,1,2,74,2,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/25,1,1,322,3,3a07,2,660.9314738351036,2,0,0,0,0,0,5
1074844,09007000134010150071,2,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC033,1,2,70,10,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,322,3,3o05,2,3502.6692277334023,2,0,0,0,0,0,5
1077967,09007000136320010281,2,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC047,1,1,55,2,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,323,3,3o28,2,20765.35687906282,2,0,0,0,0,0,4
1077456,09007000136320100051,2,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC045,1,2,68,2,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,323,3,3o28,2,18492.171551579748,2,0,0,0,0,0,5
1068942,09007000143440020161,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC013,1,2,63,6,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,323,3,3o25,2,3253.7214294789283,2,0,0,0,0,0,5
1070227,09007000143440140211,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC017,1,1,70,2,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,323,3,3o25,2,4073.232043244609,2,0,0,0,0,0,5
1070253,09007000143440250071,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC017,1,2,62,3,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,323,3,3o25,2,3223.2091228086233,2,0,0,0,0,0,5
1090734,09010000114530010121,1,09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,0001,ÁLVARO OBREGÓN,MC219,1,2,66,4,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/25,1,1,322,3,3a05,2,3283.1576150576257,2,0,0,0,0,0,5
1090395,09010000114530210471,1,09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,0001,ÁLVARO OBREGÓN,MC201,1,1,75,0,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/25,1,1,322,3,3a05,2,3696.9755763803796,2,0,0,0,0,0,5
1090369,09011000104520210101,1,09,CIUDAD DE MÉXICO,011,TLÁHUAC,0001,TLÁHUAC,MC201,1,1,69,3,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/25,1,1,322,3,3a08,2,2971.9134841084906,2,0,0,0,0,0,5
1090902,09011000104520280101,1,09,CIUDAD DE MÉXICO,011,TLÁHUAC,0001,TLÁHUAC,MC229,1,1,79,7,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/25,1,1,322,3,3a08,2,3296.7567827328157,2,0,0,0,0,0,5
1090695,09011000104520450071,1,09,CIUDAD DE MÉXICO,011,TLÁHUAC,0001,TLÁHUAC,MC219,1,2,65,11,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/25,1,1,322,3,3a08,2,8018.203633138294,2,0,0,0,0,0,5
1090720,09011000104520450111,1,09,CIUDAD DE MÉXICO,011,TLÁHUAC,0001,TLÁHUAC,MC219,1,2,74,8,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/25,1,1,322,3,3a08,2,1611.5183307011719,2,0,0,0,0,0,5
1090721,09011000104520450161,1,09,CIUDAD DE MÉXICO,011,TLÁHUAC,0001,TLÁHUAC,MC219,1,2,56,1,1,14,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/25,1,1,322,3,3a08,2,2338.9141111565527,2,0,0,0,0,0,4
1090558,09011000107530030581,1,09,CIUDAD DE MÉXICO,011,TLÁHUAC,0001,TLÁHUAC,MC211,1,2,72,3,1,15,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/25,1,1,322,3,3a09,2,3572.948498647365,2,0,0,0,0,0,5
1090487,09011000107530090321,1,09,CIUDAD DE MÉXICO,011,TLÁHUAC,0001,TLÁHUAC,MC207,1,2,60,0,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/25,1,1,322,3,3a09,2,5460.052900210402,2,0,0,0,0,0,5
1090923,09011000107530220191,1,09,CIUDAD DE MÉXICO,011,TLÁHUAC,0001,TLÁHUAC,MC229,1,1,50,8,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/25,1,1,322,3,3a09,2,2768.715691955404,2,0,0,0,0,0,4
1090926,09011000107530220271,1,09,CIUDAD DE MÉXICO,011,TLÁHUAC,0001,TLÁHUAC,MC229,1,2,89,11,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/25,1,1,322,3,3a09,2,997.5974337379705,2,0,0,0,0,0,5
1086404,09012002717970050011,1,09,CIUDAD DE MÉXICO,012,TLALPAN,0027,SAN MIGUEL TOPILEJO,MC069,1,2,60,5,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,321,3,3a01,2,536.1351015719237,2,0,0,0,0,0,5
1070548,09012002717970170401,1,09,CIUDAD DE MÉXICO,012,TLALPAN,0027,SAN MIGUEL TOPILEJO,MC019,1,1,62,4,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,321,3,3a01,2,3586.416977417576,2,0,0,0,0,0,5
1086399,09012002717970210171,1,09,CIUDAD DE MÉXICO,012,TLALPAN,0027,SAN MIGUEL TOPILEJO,MC069,1,2,49,7,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,321,3,3a01,2,1632.1686236638177,2,0,0,0,0,0,3
1086400,09012002717970210321,1,09,CIUDAD DE MÉXICO,012,TLALPAN,0027,SAN MIGUEL TOPILEJO,MC069,1,2,57,2,1,12,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,321,3,3a01,2,3039.314634761472,2,0,0,0,0,0,4
1085729,09012002717970210771,1,09,CIUDAD DE MÉXICO,012,TLALPAN,0027,SAN MIGUEL TOPILEJO,MC067,1,2,72,1,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,321,3,3a01,2,3417.285493650964,2,0,0,0,0,0,5
1088061,09013000108280180091,1,09,CIUDAD DE MÉXICO,013,XOCHIMILCO,0001,XOCHIMILCO,MC075,1,2,59,7,1,10,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,322,3,3a06,2,1479.4788550824544,2,0,0,0,0,0,4
1088072,09013000108280210061,2,09,CIUDAD DE MÉXICO,013,XOCHIMILCO,0001,XOCHIMILCO,MC075,1,2,61,7,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,322,3,3a06,2,8911.715929618043,2,0,0,0,0,0,5
1081592,09013000108280220811,1,09,CIUDAD DE MÉXICO,013,XOCHIMILCO,0001,XOCHIMILCO,MC055,1,2,50,9,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,322,3,3a06,2,18453.842632392352,2,0,0,0,0,0,4
1070283,09013000108280261541,1,09,CIUDAD DE MÉXICO,013,XOCHIMILCO,0001,XOCHIMILCO,MC017,1,1,74,8,1,,8,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,0,1,322,3,3a06,2,10255.345903724394,2,0,0,0,0,0,5
1090379,09011000107530031221,1,09,CIUDAD DE MÉXICO,011,TLÁHUAC,0001,TLÁHUAC,MC201,1,2,55,11,1,,4,8,2,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/25,1,1,322,3,3a09,2,5185.680797242863,2,0,0,0,0,0,4
1072947,09005000126060250051,1,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC027,1,2,55,9,1,,8,8,1,3,,,,,,,0,0,0,0,0,4,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,4,5,5,3,2016/10/04,0,1,322,3,3o07,2,1854.108796829524,2,0,0,0,0,0,4
1090506,09007000103370080091,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC209,1,2,60,9,1,10,8,8,1,3,,,,,,,0,0,0,0,0,2,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,4,4,4,4,2016/10/25,1,1,323,3,3a24,2,1999.1792238886692,2,0,0,0,0,0,5
1090507,09007000103370080121,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC209,1,1,65,2,1,,8,8,1,3,,,,,,,0,0,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,1,3,1,2016/10/25,1,1,323,3,3a24,2,1156.9395173195496,2,0,0,0,0,0,5
1068898,09007000121400240031,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC013,1,1,54,9,1,10,8,8,1,3,,,,,,,0,0,0,0,0,5,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,2,4,2,4,2016/10/04,0,1,322,3,3o06,2,4743.8238772028435,2,0,0,0,0,0,4
1068883,09007000121400240181,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC013,1,1,72,6,1,,8,8,1,3,,,,,,,0,0,0,0,0,5,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,3,1,2,2016/10/04,0,1,322,3,3o06,2,1618.3929232665155,2,0,0,0,0,0,5
1068930,090070001390A0220331,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC013,1,1,54,11,1,12,8,8,1,3,,,,,,,0,0,0,0,0,5,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,5,5,5,2016/10/04,0,1,323,3,3o33,2,8256.425154162423,2,0,0,0,0,0,4
1066109,09007000141280250181,3,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC005,1,1,53,11,1,12,8,8,1,3,,,,,,,0,0,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,4,4,2,4,2016/10/04,0,1,323,3,3o34,2,34340.0367101962,2,0,0,0,0,0,4
1068941,09007000143440020091,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC013,1,1,68,9,1,,8,8,1,3,,,,,,,0,0,0,0,0,5,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,2,3,3,1,2016/10/04,0,1,323,3,3o25,2,1795.507996013797,2,0,0,0,0,0,5
1068937,09007000143440140181,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC013,1,2,43,9,1,10,8,8,1,3,,,,,,,0,0,0,0,0,5,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,2,5,4,2016/10/04,0,1,323,3,3o25,2,3663.959686438982,2,0,0,0,0,0,3
1068981,09007000143440180011,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC013,1,2,63,10,1,10,8,8,1,3,,,,,,,0,0,0,0,0,5,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,4,2,5,2016/10/04,0,1,323,3,3o25,2,2888.330252906428,2,0,0,0,0,0,5
1068977,09007000143440180071,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC013,1,2,42,7,1,10,8,8,1,3,,,,,,,0,0,0,0,0,5,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,2,1,1,2016/10/04,0,1,323,3,3o25,2,2867.4467111261592,2,0,0,0,0,0,3
1068980,09007000143440180101,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC013,1,2,25,1,1,10,8,8,1,3,,,,,,,0,0,0,0,0,5,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,1,3,4,1,2016/10/04,0,1,323,3,3o25,2,4094.4027134166677,2,0,0,0,0,0,1
1065463,09007000148380090141,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC003,1,1,78,0,1,10,8,8,1,3,,,,,,,0,0,0,0,0,4,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,1,1,1,2016/10/04,0,1,322,3,3o04,2,10913.01650092559,2,0,0,0,0,0,5
1084171,09002000107920080011,2,09,CIUDAD DE MÉXICO,002,AZCAPOTZALCO,0001,AZCAPOTZALCO,MC061,1,2,59,10,1,10,8,8,1,2,,,,,,,0,0,0,0,0,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,,,1,,,,,,,,,,1,,,,1,1,4,1,2016/10/04,0,1,323,3,3a31,2,5410.49139532386,2,0,0,0,0,0,4
