folio,entidad,desc_ent,munici,desc_mun,locali,desc_loc,code_upm,indiceF,nseF,nse5F,est_var,region_h,area,ponde_h,nd102_hog,nd103_hog,nd104_hog,nd105_hog,nd107_hog,nd109_hog,nd110_hog,nd111_hog,nd113_hog,nd118_hog,nd116_hog,nd126_hog,nd131_hog,nd142_hog,total_prog_nuevo,prog_recod,cat_Programas
10005000145160070101,10,DURANGO,005,DURANGO,0001,VICTORIA DE DURANGO,1o50,0.406145368806185,2,3,10002,1,1,5050.832853584637,1,0,1,0,0,1,0,0,0,0,,,,1,4,3,1
10005000145160070131,10,DURANGO,005,DURANGO,0001,VICTORIA DE DURANGO,1o50,1.0274446091533975,3,4,10002,1,1,5050.832853584637,0,0,0,0,0,0,0,,0,1,0,1,,0,1,1,1
10005000145160070171,10,DURANGO,005,DURANGO,0001,VICTORIA DE DURANGO,1o50,0.3869133346457897,2,3,10002,1,1,5050.832853584637,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
10005000145160070201,10,DURANGO,005,DURANGO,0001,VICTORIA DE DURANGO,1o50,1.493388627127593,3,5,10002,1,1,5050.832853584637,1,0,,,,0,0,,0,0,1,,,0,2,2,1
10005000145160100021,10,DURANGO,005,DURANGO,0001,VICTORIA DE DURANGO,1o50,1.7738674383053836,3,5,10002,1,1,6049.775351293598,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0
10005000145160100051,10,DURANGO,005,DURANGO,0001,VICTORIA DE DURANGO,1o50,1.7258832945987659,3,5,10002,1,1,6049.775351293598,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0
10005000145160100071,10,DURANGO,005,DURANGO,0001,VICTORIA DE DURANGO,1o50,-0.12306428891886889,2,3,10002,1,1,6049.775351293598,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0
10005000145160100091,10,DURANGO,005,DURANGO,0001,VICTORIA DE DURANGO,1o50,1.3632889631033391,3,5,10002,1,1,6049.775351293598,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0
10005000145160100121,10,DURANGO,005,DURANGO,0001,VICTORIA DE DURANGO,1o50,3.0022634361329406,3,5,10002,1,1,6049.775351293598,0,0,0,,,0,0,,0,0,0,,,0,0,0,0
10005000145160100141,10,DURANGO,005,DURANGO,0001,VICTORIA DE DURANGO,1o50,0.3127816816201311,2,3,10002,1,1,6049.775351293598,0,0,1,0,0,1,0,0,0,0,,,,0,2,2,1
100050151326A9010021,10,DURANGO,005,DURANGO,0151,CONTRERAS,1o92,0.054347846199890915,2,3,10001,1,2,512.0291608770242,0,0,0,1,1,0,0,0,0,1,,1,0,1,2,2,1
100050151326A9010031,10,DURANGO,005,DURANGO,0151,CONTRERAS,1o92,-0.4387787560795201,2,2,10001,1,2,512.0291608770242,1,0,0,0,0,1,0,,0,0,,,,0,2,2,1
100050151326A9010041,10,DURANGO,005,DURANGO,0151,CONTRERAS,1o92,-0.03058061571490048,2,3,10001,1,2,512.0291608770242,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1
100050151326A9010051,10,DURANGO,005,DURANGO,0151,CONTRERAS,1o92,1.062107428744005,3,4,10001,1,2,512.0291608770242,0,0,,,,0,0,,0,0,1,,,0,1,1,1
100050151326A9010061,10,DURANGO,005,DURANGO,0151,CONTRERAS,1o92,-0.40931078476817107,2,2,10001,1,2,512.0291608770242,0,0,,,,0,0,,0,0,1,,,0,1,1,1
100050151326A9010071,10,DURANGO,005,DURANGO,0151,CONTRERAS,1o92,-1.1697015616781596,1,2,10001,1,2,512.0291608770242,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
100050151326A9010081,10,DURANGO,005,DURANGO,0151,CONTRERAS,1o92,-0.3352698551028842,2,3,10001,1,2,512.0291608770242,0,0,,,,0,0,,0,0,0,,,0,0,0,0
100050151326A9010091,10,DURANGO,005,DURANGO,0151,CONTRERAS,1o92,1.3685913132851175,3,5,10001,1,2,512.0291608770242,0,0,0,1,1,0,0,,0,0,,,,0,0,0,0
100050151326A9010101,10,DURANGO,005,DURANGO,0151,CONTRERAS,1o92,0.7287581152459255,3,4,10001,1,2,512.0291608770242,0,0,,,,0,0,,0,0,1,,,0,1,1,1
100050151326A9010111,10,DURANGO,005,DURANGO,0151,CONTRERAS,1o92,2.708562013737289,3,5,10001,1,2,512.0291608770242,1,0,,0,0,0,0,,0,0,,,,0,1,1,1
100050151326A9010121,10,DURANGO,005,DURANGO,0151,CONTRERAS,1o92,0.5261350382912808,2,4,10001,1,2,512.0291608770242,1,0,1,1,1,0,0,1,0,1,,1,0,0,3,3,1
100050151326A9010131,10,DURANGO,005,DURANGO,0151,CONTRERAS,1o92,-0.2624604409769161,2,3,10001,1,2,512.0291608770242,0,0,0,1,1,0,0,,0,1,,1,,0,1,1,1
100050151326A9010141,10,DURANGO,005,DURANGO,0151,CONTRERAS,1o92,-0.006547224538959728,2,3,10001,1,2,512.0291608770242,0,0,,,,0,0,,0,0,1,,,0,1,1,1
100050151326A9010151,10,DURANGO,005,DURANGO,0151,CONTRERAS,1o92,0.27573525315147657,2,3,10001,1,2,512.0291608770242,0,0,0,1,1,0,0,0,0,1,,1,0,0,1,1,1
100050242326A9020021,10,DURANGO,005,DURANGO,0242,QUINCE DE SEPTIEMBRE,1o92,-0.9111770028975475,1,2,10001,1,2,174.24868343024312,0,0,,,,0,0,,0,0,0,,,0,0,0,0
100050242326A9020031,10,DURANGO,005,DURANGO,0242,QUINCE DE SEPTIEMBRE,1o92,1.7738674383053836,3,5,10001,1,2,174.24868343024312,0,0,,,,0,0,,0,0,0,,,0,0,0,0
100050242326A9020041,10,DURANGO,005,DURANGO,0242,QUINCE DE SEPTIEMBRE,1o92,0.5713062404007432,2,4,10001,1,2,174.24868343024312,0,0,0,1,0,0,0,1,0,0,,,,0,0,0,0
100050242326A9020051,10,DURANGO,005,DURANGO,0242,QUINCE DE SEPTIEMBRE,1o92,0.6781889547127132,2,4,10001,1,2,174.24868343024312,0,0,1,0,0,0,0,0,0,1,,0,0,0,2,2,1
100050242326A9020061,10,DURANGO,005,DURANGO,0242,QUINCE DE SEPTIEMBRE,1o92,1.9871300716161615,3,5,10001,1,2,174.24868343024312,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0
100050242326A9020071,10,DURANGO,005,DURANGO,0242,QUINCE DE SEPTIEMBRE,1o92,1.4193476974623065,3,5,10001,1,2,174.24868343024312,1,0,0,0,0,0,0,0,0,0,,,,1,2,2,1
100050242326A9020081,10,DURANGO,005,DURANGO,0242,QUINCE DE SEPTIEMBRE,1o92,1.7738674383053836,3,5,10001,1,2,174.24868343024312,0,0,0,0,1,0,0,0,0,0,,,,0,0,0,0
100050242326A9020091,10,DURANGO,005,DURANGO,0242,QUINCE DE SEPTIEMBRE,1o92,-3.293568649262963,1,1,10001,1,2,174.24868343024312,1,0,0,0,0,0,0,0,0,1,,,,,2,2,1
100050242326A9020101,10,DURANGO,005,DURANGO,0242,QUINCE DE SEPTIEMBRE,1o92,0.9680726496337728,3,4,10001,1,2,174.24868343024312,0,0,,,,0,0,,0,0,0,,,0,0,0,0
100050242326A9020121,10,DURANGO,005,DURANGO,0242,QUINCE DE SEPTIEMBRE,1o92,0.2279439430657116,2,3,10001,1,2,174.24868343024312,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1
100050242326A9020141,10,DURANGO,005,DURANGO,0242,QUINCE DE SEPTIEMBRE,1o92,0.7957263172195668,3,4,10001,1,2,174.24868343024312,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0
100050242326A9020151,10,DURANGO,005,DURANGO,0242,QUINCE DE SEPTIEMBRE,1o92,0.006104026813757043,2,3,10001,1,2,174.24868343024312,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0
100050340326A9030011,10,DURANGO,005,DURANGO,0340,LA FERRERÍA (CUATRO DE OCTUBRE),1o92,0.4889978864622544,2,4,10001,1,2,747.6627906049438,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
100050340326A9030021,10,DURANGO,005,DURANGO,0340,LA FERRERÍA (CUATRO DE OCTUBRE),1o92,0.3955527452735087,2,3,10001,1,2,747.6627906049438,0,0,0,,,0,0,,0,0,,,,0,0,0,0
100050340326A9030031,10,DURANGO,005,DURANGO,0340,LA FERRERÍA (CUATRO DE OCTUBRE),1o92,1.0528377215859384,3,4,10001,1,2,747.6627906049438,1,0,1,0,0,0,0,,0,0,1,,,0,3,3,1
100050340326A9030041,10,DURANGO,005,DURANGO,0340,LA FERRERÍA (CUATRO DE OCTUBRE),1o92,1.158100920444911,3,4,10001,1,2,747.6627906049438,0,0,1,0,0,0,0,0,0,0,,,,1,2,2,1
100050340326A9030051,10,DURANGO,005,DURANGO,0340,LA FERRERÍA (CUATRO DE OCTUBRE),1o92,0.8776221092671203,3,4,10001,1,2,747.6627906049438,1,0,0,1,1,0,0,,0,0,,,,0,1,1,1
100050340326A9030061,10,DURANGO,005,DURANGO,0340,LA FERRERÍA (CUATRO DE OCTUBRE),1o92,1.1038037592088554,3,4,10001,1,2,747.6627906049438,0,0,,,,0,0,,0,0,1,,,1,2,2,1
100050340326A9030071,10,DURANGO,005,DURANGO,0340,LA FERRERÍA (CUATRO DE OCTUBRE),1o92,2.789911264947576,3,5,10001,1,2,747.6627906049438,0,0,,0,0,0,0,,0,0,0,,,1,1,1,1
100050340326A9030081,10,DURANGO,005,DURANGO,0340,LA FERRERÍA (CUATRO DE OCTUBRE),1o92,-2.343500633794615,1,1,10001,1,2,747.6627906049438,0,0,1,0,0,0,0,,0,0,0,,,0,1,1,1
100050340326A9030091,10,DURANGO,005,DURANGO,0340,LA FERRERÍA (CUATRO DE OCTUBRE),1o92,-1.4355409975116005,1,1,10001,1,2,747.6627906049438,0,0,0,0,1,1,0,0,0,0,0,,,1,2,2,1
100050340326A9030101,10,DURANGO,005,DURANGO,0340,LA FERRERÍA (CUATRO DE OCTUBRE),1o92,0.3467441059120054,2,3,10001,1,2,747.6627906049438,0,0,,,,0,0,,0,0,1,,,0,1,1,1
100050340326A9030111,10,DURANGO,005,DURANGO,0340,LA FERRERÍA (CUATRO DE OCTUBRE),1o92,-0.4387787560795201,2,2,10001,1,2,747.6627906049438,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0
100050340326A9030121,10,DURANGO,005,DURANGO,0340,LA FERRERÍA (CUATRO DE OCTUBRE),1o92,1.8623067997688652,3,5,10001,1,2,747.6627906049438,0,0,0,0,0,0,0,,0,1,,1,,0,1,1,1
100050340326A9030131,10,DURANGO,005,DURANGO,0340,LA FERRERÍA (CUATRO DE OCTUBRE),1o92,-0.21800559837461184,2,3,10001,1,2,747.6627906049438,0,0,0,0,0,0,0,,0,1,,1,,0,1,1,1
100050340326A9030141,10,DURANGO,005,DURANGO,0340,LA FERRERÍA (CUATRO DE OCTUBRE),1o92,-1.0440928030389964,1,2,10001,1,2,747.6627906049438,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0
100050340326A9030151,10,DURANGO,005,DURANGO,0340,LA FERRERÍA (CUATRO DE OCTUBRE),1o92,-1.8825642210633364,1,1,10001,1,2,747.6627906049438,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0
10007000101700030031,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,2.576648631636798,3,5,10002,1,1,8098.703154914413,0,0,,,,0,0,,0,0,0,,,0,0,0,0
10007000101700030071,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,1.2550434597849947,3,4,10002,1,1,8098.703154914413,0,0,,,,0,0,,0,0,0,,,0,0,0,0
10007000101700030101,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,1.390519607677475,3,5,10002,1,1,8098.703154914413,0,0,,,,0,0,,0,0,1,,,0,1,1,1
10007000101700030131,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,2.2961698204590073,3,5,10002,1,1,8098.703154914413,0,0,,,,0,0,,0,0,0,,,0,0,0,0
10007000101700110031,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,2.789911264947576,3,5,10002,1,1,6018.037223946214,0,0,,,,0,0,,0,0,0,,,0,0,0,0
10007000101700110061,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,2.2961698204590073,3,5,10002,1,1,6018.037223946214,0,0,,1,1,0,0,1,0,0,,,,0,0,0,0
10007000101700180021,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,2.8560319335767805,3,5,10002,1,1,5623.188627804947,0,0,,,,0,0,,0,0,0,,,0,0,0,0
10007000101700180051,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,2.511320190119764,3,5,10002,1,1,5623.188627804947,0,0,,0,0,0,0,,0,0,,,,0,0,0,0
10007000101700180071,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,3.0692945668875584,3,5,10002,1,1,5623.188627804947,0,0,,0,0,0,0,,0,0,0,,,0,0,0,0
10007000101700180091,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,2.8560319335767805,3,5,10002,1,1,5623.188627804947,0,0,0,,,0,0,,0,0,0,,,0,0,0,0
10007000101700230031,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,3.0022634361329406,3,5,10002,1,1,5221.53229724745,0,0,,,,0,0,,0,0,0,,,0,0,0,0
10007000101700230071,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,1.2893660082771805,3,4,10002,1,1,5221.53229724745,0,0,,,,0,0,,0,0,1,,,0,1,1,1
10007000101700230111,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,2.576648631636798,3,5,10002,1,1,5221.53229724745,0,0,,,,0,0,,0,0,0,,,0,0,0,0
10007000101700230151,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,2.2168265406119425,3,5,10002,1,1,5221.53229724745,1,0,,,,0,0,,0,0,1,,,0,2,2,1
10007000101700230191,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,1.723085096123374,3,5,10002,1,1,5221.53229724745,0,0,,,,0,0,,0,0,0,,,0,0,0,0
10007000101700320011,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,2.576648631636798,3,5,10002,1,1,5496.349786576264,0,0,,,,0,0,,0,0,0,,,0,0,0,0
10007000101700320021,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,1.6490441664580873,3,5,10002,1,1,5496.349786576264,0,0,,,,0,0,,0,0,0,,,0,0,0,0
10007000101700320041,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,1.493388627127593,3,5,10002,1,1,5496.349786576264,0,0,,,,0,0,,0,0,0,,,0,0,0,0
10007000101700320061,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,2.560214795951795,3,5,10002,1,1,5496.349786576264,0,0,0,0,,0,0,,0,0,0,,,0,0,0,0
10007000101700320081,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,3.2816467380729226,3,5,10002,1,1,5496.349786576264,0,0,,,,0,0,,0,0,0,,,0,0,0,0
10007000101700320091,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,2.2168265406119425,3,5,10002,1,1,5496.349786576264,0,0,,,,0,0,,0,0,0,,,0,0,0,0
10007000101700400081,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,-0.40658856653138786,2,2,10002,1,1,5862.773105681348,0,0,,,,0,0,,0,0,1,,,0,1,1,1
10007000101700400191,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,0.8695475186147706,3,4,10002,1,1,5862.773105681348,0,0,,,,0,0,,0,0,0,,,0,0,0,0
10007000101700400301,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,-0.2624604409769161,2,3,10002,1,1,5862.773105681348,0,0,0,0,0,0,0,,0,1,,1,,0,1,1,1
10007000101700400411,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,-0.05253486811207905,2,3,10002,1,1,5862.773105681348,0,0,,,,0,0,,0,0,0,,,0,0,0,0
10007000101700400511,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,0.27573525315147657,2,3,10002,1,1,5862.773105681348,0,0,,,,0,0,,0,0,0,,,0,0,0,0
10007000101700400621,10,DURANGO,007,GÓMEZ PALACIO,0001,GÓMEZ PALACIO,1o71,0.5932604927979218,2,4,10002,1,1,5862.773105681348,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0
10007009010419990011,10,DURANGO,007,GÓMEZ PALACIO,0090,LÁZARO CÁRDENAS,1o35,-0.6899656928143812,1,2,10001,1,2,240.31548092784956,0,0,0,0,1,0,0,,0,1,1,1,,0,2,2,1
10007009010419990021,10,DURANGO,007,GÓMEZ PALACIO,0090,LÁZARO CÁRDENAS,1o35,-1.198260837603529,1,2,10001,1,2,240.31548092784956,0,0,0,0,1,0,0,0,0,0,,,,0,0,0,0
10007009010419990031,10,DURANGO,007,GÓMEZ PALACIO,0090,LÁZARO CÁRDENAS,1o35,-0.46522746145722393,2,2,10001,1,2,240.31548092784956,0,0,,0,0,0,0,,0,0,,,,0,0,0,0
10007009010419990041,10,DURANGO,007,GÓMEZ PALACIO,0090,LÁZARO CÁRDENAS,1o35,0.016304019727971103,2,3,10001,1,2,240.31548092784956,0,0,,,,0,0,,0,0,0,,,0,0,0,0
10007009010419990051,10,DURANGO,007,GÓMEZ PALACIO,0090,LÁZARO CÁRDENAS,1o35,-0.05479104392509371,2,3,10001,1,2,240.31548092784956,0,0,,,,0,0,,0,0,1,,,0,1,1,1
10007009010419990061,10,DURANGO,007,GÓMEZ PALACIO,0090,LÁZARO CÁRDENAS,1o35,-0.147844279480693,2,3,10001,1,2,240.31548092784956,1,0,0,,,0,0,,0,0,0,,,0,1,1,1
10007009010419990071,10,DURANGO,007,GÓMEZ PALACIO,0090,LÁZARO CÁRDENAS,1o35,-0.3611069127914708,2,3,10001,1,2,240.31548092784956,1,0,,,,0,0,,0,0,1,,,0,2,2,1
10007009010419990081,10,DURANGO,007,GÓMEZ PALACIO,0090,LÁZARO CÁRDENAS,1o35,1.7738674383053836,3,5,10001,1,2,240.31548092784956,0,0,0,1,1,0,0,0,0,0,,,,0,0,0,0
10007009010419990091,10,DURANGO,007,GÓMEZ PALACIO,0090,LÁZARO CÁRDENAS,1o35,-1.4567853963841413,1,1,10001,1,2,240.31548092784956,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0
10007009010419990101,10,DURANGO,007,GÓMEZ PALACIO,0090,LÁZARO CÁRDENAS,1o35,-0.2494119735522773,2,3,10001,1,2,240.31548092784956,1,0,,,,0,0,,0,0,0,,,0,1,1,1
10007009010419990111,10,DURANGO,007,GÓMEZ PALACIO,0090,LÁZARO CÁRDENAS,1o35,-0.26538164198754655,2,3,10001,1,2,240.31548092784956,0,0,0,1,1,0,0,1,0,1,,1,1,0,1,1,1
10007009010419990121,10,DURANGO,007,GÓMEZ PALACIO,0090,LÁZARO CÁRDENAS,1o35,-0.8179040390718656,1,2,10001,1,2,240.31548092784956,0,0,,,,0,0,,0,0,1,,,0,1,1,1
10007009010419990131,10,DURANGO,007,GÓMEZ PALACIO,0090,LÁZARO CÁRDENAS,1o35,-1.430948338695555,1,1,10001,1,2,240.31548092784956,1,0,1,0,1,0,0,,0,0,,,,0,2,2,1
10007009010419990141,10,DURANGO,007,GÓMEZ PALACIO,0090,LÁZARO CÁRDENAS,1o35,-0.41812629226430975,2,2,10001,1,2,240.31548092784956,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0
10007009010419990151,10,DURANGO,007,GÓMEZ PALACIO,0090,LÁZARO CÁRDENAS,1o35,-0.5023640203237704,2,2,10001,1,2,240.31548092784956,0,0,,,,0,0,,0,0,1,,,0,1,1,1
10007009010419990161,10,DURANGO,007,GÓMEZ PALACIO,0090,LÁZARO CÁRDENAS,1o35,-0.18780385476874892,2,3,10001,1,2,240.31548092784956,0,1,0,0,0,0,0,0,0,0,0,,,0,1,1,1
10007009010419990171,10,DURANGO,007,GÓMEZ PALACIO,0090,LÁZARO CÁRDENAS,1o35,-0.26810386022432986,2,3,10001,1,2,240.31548092784956,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0
10007009010419990181,10,DURANGO,007,GÓMEZ PALACIO,0090,LÁZARO CÁRDENAS,1o35,0.9505963697581944,3,4,10001,1,2,240.31548092784956,1,0,,,,0,0,,0,0,0,,,1,2,2,1
10007015110419990011,10,DURANGO,007,GÓMEZ PALACIO,0151,SEIS DE OCTUBRE,1o35,-1.737264207561932,1,1,10001,1,2,617.8529887598542,0,0,,0,1,0,0,,0,1,,,,0,1,1,1
10007015110419990021,10,DURANGO,007,GÓMEZ PALACIO,0151,SEIS DE OCTUBRE,1o35,-1.206386204206817,1,2,10001,1,2,617.8529887598542,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0
10007015110419990031,10,DURANGO,007,GÓMEZ PALACIO,0151,SEIS DE OCTUBRE,1o35,-1.198260837603529,1,2,10001,1,2,617.8529887598542,1,0,0,0,1,0,0,1,0,0,1,,,0,2,2,1
10007015110419990041,10,DURANGO,007,GÓMEZ PALACIO,0151,SEIS DE OCTUBRE,1o35,-0.04399423503596084,2,3,10001,1,2,617.8529887598542,1,0,,,,0,0,,0,0,1,,,0,2,2,1
10007015110419990051,10,DURANGO,007,GÓMEZ PALACIO,0151,SEIS DE OCTUBRE,1o35,-0.1370474705915601,2,3,10001,1,2,617.8529887598542,0,0,,,,0,0,,0,0,0,,,0,0,0,0
10007015110419990061,10,DURANGO,007,GÓMEZ PALACIO,0151,SEIS DE OCTUBRE,1o35,-0.6678353435487832,1,2,10001,1,2,617.8529887598542,0,0,0,0,1,0,0,0,0,0,,,,0,0,0,0
10007015110419990071,10,DURANGO,007,GÓMEZ PALACIO,0151,SEIS DE OCTUBRE,1o35,0.15847158938568406,2,3,10001,1,2,617.8529887598542,1,0,0,,,0,0,,0,0,1,,,0,2,2,1
10007015110419990081,10,DURANGO,007,GÓMEZ PALACIO,0151,SEIS DE OCTUBRE,1o35,-1.4567853963841413,1,1,10001,1,2,617.8529887598542,0,0,,,,0,0,,0,0,1,,,0,1,1,1
10007015110419990091,10,DURANGO,007,GÓMEZ PALACIO,0151,SEIS DE OCTUBRE,1o35,-0.7874354903176061,1,2,10001,1,2,617.8529887598542,1,0,,0,0,0,0,,0,0,0,,,0,1,1,1
10007015110419990101,10,DURANGO,007,GÓMEZ PALACIO,0151,SEIS DE OCTUBRE,1o35,-0.9259073930290262,1,2,10001,1,2,617.8529887598542,0,0,,,,0,0,,0,0,1,,,0,1,1,1
10007015110419990111,10,DURANGO,007,GÓMEZ PALACIO,0151,SEIS DE OCTUBRE,1o35,-0.9483141547265737,1,2,10001,1,2,617.8529887598542,1,0,0,1,1,0,0,0,0,0,,,,1,2,2,1
10007015110419990121,10,DURANGO,007,GÓMEZ PALACIO,0151,SEIS DE OCTUBRE,1o35,-1.3823493527797799,1,1,10001,1,2,617.8529887598542,0,0,,,,0,0,,0,1,1,,,1,3,3,1
10007015110419990131,10,DURANGO,007,GÓMEZ PALACIO,0151,SEIS DE OCTUBRE,1o35,-0.4663301642410099,2,2,10001,1,2,617.8529887598542,1,0,0,1,1,0,0,1,0,1,1,0,1,0,3,3,1
10007015110419990141,10,DURANGO,007,GÓMEZ PALACIO,0151,SEIS DE OCTUBRE,1o35,-1.6628281639575706,1,1,10001,1,2,617.8529887598542,0,0,1,0,1,0,0,,0,0,,,,0,1,1,1
10007015110419990151,10,DURANGO,007,GÓMEZ PALACIO,0151,SEIS DE OCTUBRE,1o35,-1.6628281639575706,1,1,10001,1,2,617.8529887598542,1,0,0,0,0,0,0,,0,0,,,,0,1,1,1
10007015110419990161,10,DURANGO,007,GÓMEZ PALACIO,0151,SEIS DE OCTUBRE,1o35,-0.6814805339017667,1,2,10001,1,2,617.8529887598542,0,0,,1,1,0,0,0,0,0,,,,0,0,0,0
10007015110419990171,10,DURANGO,007,GÓMEZ PALACIO,0151,SEIS DE OCTUBRE,1o35,0.24892212975233657,2,3,10001,1,2,617.8529887598542,0,0,0,1,1,0,0,0,0,0,0,,,0,0,0,0
10007015110419990181,10,DURANGO,007,GÓMEZ PALACIO,0151,SEIS DE OCTUBRE,1o35,-0.18780385476874892,2,3,10001,1,2,617.8529887598542,0,0,,,,0,0,,0,0,0,,,1,1,1,1
10007048210419990011,10,DURANGO,007,GÓMEZ PALACIO,0482,LA JARITA,1o35,-1.4787396487813198,1,1,10001,1,2,306.71844276317637,0,0,,,,0,0,,0,1,0,,,0,1,1,1
10007048210419990021,10,DURANGO,007,GÓMEZ PALACIO,0482,LA JARITA,1o35,-1.7160198086893912,1,1,10001,1,2,306.71844276317637,0,0,,,,0,0,,0,0,1,,,0,1,1,1
10007048210419990031,10,DURANGO,007,GÓMEZ PALACIO,0482,LA JARITA,1o35,-1.396059308488314,1,1,10001,1,2,306.71844276317637,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0
10007048210419990041,10,DURANGO,007,GÓMEZ PALACIO,0482,LA JARITA,1o35,-1.3359163058794399,1,1,10001,1,2,306.71844276317637,0,0,,,,0,0,,0,0,,,,0,0,0,0
10007048210419990051,10,DURANGO,007,GÓMEZ PALACIO,0482,LA JARITA,1o35,-1.198260837603529,1,2,10001,1,2,306.71844276317637,0,0,,,,0,0,,0,1,0,,,0,1,1,1
10007048210419990061,10,DURANGO,007,GÓMEZ PALACIO,0482,LA JARITA,1o35,-0.8919449687371522,1,2,10001,1,2,306.71844276317637,0,0,0,,,0,0,,0,0,0,,,0,0,0,0
10007048210419990071,10,DURANGO,007,GÓMEZ PALACIO,0482,LA JARITA,1o35,-0.8837006720485077,1,2,10001,1,2,306.71844276317637,0,0,0,1,1,0,0,0,0,1,,1,0,0,1,1,1
10007048210419990081,10,DURANGO,007,GÓMEZ PALACIO,0482,LA JARITA,1o35,-1.9691440328239476,1,1,10001,1,2,306.71844276317637,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0
10007048210419990091,10,DURANGO,007,GÓMEZ PALACIO,0482,LA JARITA,1o35,-1.1504695275177643,1,2,10001,1,2,306.71844276317637,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
10014021310509010011,10,DURANGO,014,MEZQUITAL,0213,LOS ALACRANES,1o90,-3.992496114392577,1,1,10001,1,2,231.5622680463716,1,0,,,,0,0,,0,1,0,,,0,2,2,1
10014021310509010021,10,DURANGO,014,MEZQUITAL,0213,LOS ALACRANES,1o90,-3.992496114392577,1,1,10001,1,2,231.5622680463716,0,0,,0,0,0,0,0,0,1,,0,0,0,1,1,1
10014021310509010031,10,DURANGO,014,MEZQUITAL,0213,LOS ALACRANES,1o90,-3.992496114392577,1,1,10001,1,2,231.5622680463716,1,0,0,0,1,1,0,0,0,0,,,,0,2,2,1
10014021310509010041,10,DURANGO,014,MEZQUITAL,0213,LOS ALACRANES,1o90,-4.386133023134327,1,1,10001,1,2,231.5622680463716,0,0,0,0,1,0,0,,0,1,,1,,0,1,1,1
10014021310509010051,10,DURANGO,014,MEZQUITAL,0213,LOS ALACRANES,1o90,-3.8101337528870465,1,1,10001,1,2,231.5622680463716,1,0,0,0,0,0,0,0,0,1,,1,0,0,2,2,1
